Country,Month,Day,Year,Hour,AvgTemperature,Precipitation,Status
Philippines,7,4,2010,600,27°C,0.0 mm,Partly cloudy
Philippines,7,4,2010,900,30°C,0.0 mm,Partly cloudy
Philippines,7,4,2010,1200,31°C,0.0 mm,Partly cloudy
Philippines,7,4,2010,1500,31°C,2.5 mm,Moderate or heavy rain shower
Philippines,7,4,2010,1800,26°C,1.6 mm,Moderate or heavy rain shower
Philippines,7,5,2010,600,28°C,0.0 mm,Clear
Philippines,7,5,2010,900,31°C,0.0 mm,Clear
Philippines,7,5,2010,1200,31°C,0.0 mm,Clear
Philippines,7,5,2010,1500,29°C,0.4 mm,Patchy rain possible
Philippines,7,5,2010,1800,26°C,0.0 mm,Partly cloudy
Philippines,7,6,2010,600,29°C,0.0 mm,Clear
Philippines,7,6,2010,900,31°C,0.0 mm,Clear
Philippines,7,6,2010,1200,32°C,0.0 mm,Clear
Philippines,7,6,2010,1500,30°C,0.8 mm,Moderate rain at times
Philippines,7,6,2010,1800,26°C,1.0 mm,Heavy rain at times
Philippines,7,7,2010,600,28°C,0.0 mm,Partly cloudy
Philippines,7,7,2010,900,30°C,0.0 mm,Partly cloudy
Philippines,7,7,2010,1200,31°C,0.0 mm,Clear
Philippines,7,7,2010,1500,30°C,1.3 mm,Heavy rain at times
Philippines,7,7,2010,1800,26°C,1.1 mm,Heavy rain at times
Philippines,7,8,2010,600,27°C,0.0 mm,Partly cloudy
Philippines,7,8,2010,900,29°C,0.0 mm,Clear
Philippines,7,8,2010,1200,30°C,0.0 mm,Clear
Philippines,7,8,2010,1500,29°C,0.0 mm,Partly cloudy
Philippines,7,8,2010,1800,27°C,0.7 mm,Moderate rain at times
Philippines,7,9,2010,600,27°C,0.0 mm,Cloudy
Philippines,7,9,2010,900,30°C,0.0 mm,Partly cloudy
Philippines,7,9,2010,1200,30°C,0.0 mm,Partly cloudy
Philippines,7,9,2010,1500,29°C,1.3 mm,Heavy rain at times
Philippines,7,9,2010,1800,27°C,0.0 mm,Cloudy
Philippines,7,10,2010,600,27°C,0.0 mm,Partly cloudy
Philippines,7,10,2010,900,30°C,0.0 mm,Partly cloudy
Philippines,7,10,2010,1200,29°C,0.3 mm,Patchy rain possible
Philippines,7,10,2010,1500,29°C,3.1 mm,Moderate or heavy rain shower
Philippines,7,10,2010,1800,26°C,0.1 mm,Patchy rain possible
Philippines,7,11,2010,600,27°C,0.0 mm,Cloudy
Philippines,7,11,2010,900,30°C,0.0 mm,Partly cloudy
Philippines,7,11,2010,1200,31°C,0.0 mm,Partly cloudy
Philippines,7,11,2010,1500,28°C,0.0 mm,Cloudy
Philippines,7,11,2010,1800,27°C,0.8 mm,Moderate rain at times
Philippines,7,12,2010,600,27°C,0.0 mm,Partly cloudy
Philippines,7,12,2010,900,30°C,0.4 mm,Patchy rain possible
Philippines,7,12,2010,1200,30°C,0.0 mm,Partly cloudy
Philippines,7,12,2010,1500,29°C,0.0 mm,Partly cloudy
Philippines,7,12,2010,1800,25°C,2.0 mm,Moderate or heavy rain shower
Philippines,7,13,2010,600,27°C,0.0 mm,Clear
Philippines,7,13,2010,900,29°C,0.0 mm,Partly cloudy
Philippines,7,13,2010,1200,29°C,0.0 mm,Partly cloudy
Philippines,7,13,2010,1500,26°C,0.3 mm,Patchy rain possible
Philippines,7,13,2010,1800,25°C,3.7 mm,Moderate or heavy rain shower
Philippines,7,14,2010,600,25°C,24.0 mm,Moderate or heavy rain shower
Philippines,7,14,2010,900,25°C,5.4 mm,Moderate or heavy rain shower
Philippines,7,14,2010,1200,27°C,0.4 mm,Patchy rain possible
Philippines,7,14,2010,1500,27°C,0.8 mm,Moderate rain at times
Philippines,7,14,2010,1800,25°C,0.1 mm,Patchy rain possible
Philippines,7,15,2010,600,27°C,0.0 mm,Partly cloudy
Philippines,7,15,2010,900,29°C,0.0 mm,Partly cloudy
Philippines,7,15,2010,1200,30°C,0.0 mm,Partly cloudy
Philippines,7,15,2010,1500,28°C,0.0 mm,Partly cloudy
Philippines,7,15,2010,1800,25°C,0.8 mm,Moderate rain at times
Philippines,7,16,2010,600,26°C,0.0 mm,Partly cloudy
Philippines,7,16,2010,900,30°C,0.0 mm,Partly cloudy
Philippines,7,16,2010,1200,31°C,0.0 mm,Partly cloudy
Philippines,7,16,2010,1500,29°C,0.0 mm,Overcast
Philippines,7,16,2010,1800,26°C,1.3 mm,Heavy rain at times
Philippines,7,17,2010,600,27°C,0.0 mm,Cloudy
Philippines,7,17,2010,900,29°C,0.0 mm,Partly cloudy
Philippines,7,17,2010,1200,29°C,0.0 mm,Partly cloudy
Philippines,7,17,2010,1500,29°C,1.3 mm,Heavy rain at times
Philippines,7,17,2010,1800,26°C,2.2 mm,Moderate or heavy rain shower
Philippines,7,18,2010,600,26°C,2.1 mm,Moderate or heavy rain shower
Philippines,7,18,2010,900,26°C,0.5 mm,Moderate rain at times
Philippines,7,18,2010,1200,26°C,0.9 mm,Moderate rain at times
Philippines,7,18,2010,1500,26°C,0.8 mm,Moderate rain at times
Philippines,7,18,2010,1800,25°C,0.6 mm,Moderate rain at times
Philippines,7,19,2010,600,26°C,0.0 mm,Partly cloudy
Philippines,7,19,2010,900,29°C,0.2 mm,Patchy rain possible
Philippines,7,19,2010,1200,29°C,0.0 mm,Partly cloudy
Philippines,7,19,2010,1500,28°C,2.2 mm,Moderate or heavy rain shower
Philippines,7,19,2010,1800,26°C,0.2 mm,Patchy rain possible
Philippines,7,20,2010,600,27°C,0.0 mm,Partly cloudy
Philippines,7,20,2010,900,29°C,0.0 mm,Partly cloudy
Philippines,7,20,2010,1200,30°C,0.0 mm,Cloudy
Philippines,7,20,2010,1500,28°C,3.0 mm,Moderate or heavy rain shower
Philippines,7,20,2010,1800,26°C,1.4 mm,Heavy rain at times
Philippines,7,21,2010,600,27°C,0.0 mm,Cloudy
Philippines,7,21,2010,900,29°C,0.0 mm,Cloudy
Philippines,7,21,2010,1200,28°C,0.3 mm,Patchy rain possible
Philippines,7,21,2010,1500,27°C,0.0 mm,Partly cloudy
Philippines,7,21,2010,1800,26°C,0.2 mm,Patchy rain possible
Philippines,7,22,2010,600,27°C,0.0 mm,Cloudy
Philippines,7,22,2010,900,28°C,0.0 mm,Partly cloudy
Philippines,7,22,2010,1200,30°C,0.3 mm,Patchy rain possible
Philippines,7,22,2010,1500,28°C,1.9 mm,Moderate or heavy rain shower
Philippines,7,22,2010,1800,26°C,0.3 mm,Patchy rain possible
Philippines,7,23,2010,600,26°C,0.0 mm,Partly cloudy
Philippines,7,23,2010,900,28°C,0.0 mm,Partly cloudy
Philippines,7,23,2010,1200,29°C,0.0 mm,Partly cloudy
Philippines,7,23,2010,1500,28°C,3.2 mm,Moderate or heavy rain shower
Philippines,7,23,2010,1800,26°C,1.4 mm,Heavy rain at times
Philippines,7,24,2010,600,26°C,0.0 mm,Partly cloudy
Philippines,7,24,2010,900,29°C,0.0 mm,Partly cloudy
Philippines,7,24,2010,1200,29°C,0.1 mm,Patchy rain possible
Philippines,7,24,2010,1500,28°C,4.9 mm,Moderate or heavy rain shower
Philippines,7,24,2010,1800,25°C,0.8 mm,Moderate rain at times
Philippines,7,25,2010,600,26°C,0.0 mm,Cloudy
Philippines,7,25,2010,900,27°C,0.1 mm,Patchy rain possible
Philippines,7,25,2010,1200,28°C,1.7 mm,Moderate or heavy rain shower
Philippines,7,25,2010,1500,27°C,0.3 mm,Patchy rain possible
Philippines,7,25,2010,1800,25°C,0.7 mm,Moderate rain at times
Philippines,7,26,2010,600,27°C,0.0 mm,Cloudy
Philippines,7,26,2010,900,30°C,0.0 mm,Cloudy
Philippines,7,26,2010,1200,29°C,0.0 mm,Cloudy
Philippines,7,26,2010,1500,29°C,1.1 mm,Heavy rain at times
Philippines,7,26,2010,1800,26°C,1.5 mm,Moderate or heavy rain shower
Philippines,7,27,2010,600,26°C,0.0 mm,Partly cloudy
Philippines,7,27,2010,900,29°C,0.0 mm,Partly cloudy
Philippines,7,27,2010,1200,31°C,0.0 mm,Clear
Philippines,7,27,2010,1500,28°C,2.5 mm,Moderate or heavy rain shower
Philippines,7,27,2010,1800,26°C,1.9 mm,Moderate or heavy rain shower
Philippines,7,28,2010,600,27°C,0.0 mm,Partly cloudy
Philippines,7,28,2010,900,28°C,0.0 mm,Partly cloudy
Philippines,7,28,2010,1200,29°C,0.0 mm,Partly cloudy
Philippines,7,28,2010,1500,29°C,1.1 mm,Heavy rain at times
Philippines,7,28,2010,1800,26°C,0.8 mm,Moderate rain at times
Philippines,7,29,2010,600,26°C,1.1 mm,Heavy rain at times
Philippines,7,29,2010,900,29°C,0.0 mm,Partly cloudy
Philippines,7,29,2010,1200,30°C,0.0 mm,Partly cloudy
Philippines,7,29,2010,1500,28°C,0.7 mm,Moderate rain at times
Philippines,7,29,2010,1800,25°C,0.0 mm,Partly cloudy
Philippines,7,30,2010,600,26°C,0.0 mm,Partly cloudy
Philippines,7,30,2010,900,29°C,0.0 mm,Partly cloudy
Philippines,7,30,2010,1200,30°C,0.1 mm,Patchy rain possible
Philippines,7,30,2010,1500,28°C,1.0 mm,Heavy rain at times
Philippines,7,30,2010,1800,26°C,1.6 mm,Moderate or heavy rain shower
Philippines,7,31,2010,600,27°C,7.0 mm,Moderate or heavy rain shower
Philippines,7,31,2010,900,29°C,0.5 mm,Moderate rain at times
Philippines,7,31,2010,1200,29°C,0.2 mm,Patchy rain possible
Philippines,7,31,2010,1500,27°C,2.1 mm,Moderate or heavy rain shower
Philippines,7,31,2010,1800,24°C,2.1 mm,Moderate or heavy rain shower
Philippines,8,1,2010,600,27°C,0.0 mm,Cloudy
Philippines,8,1,2010,900,29°C,0.0 mm,Partly cloudy
Philippines,8,1,2010,1200,31°C,0.0 mm,Partly cloudy
Philippines,8,1,2010,1500,29°C,0.0 mm,Cloudy
Philippines,8,1,2010,1800,27°C,0.0 mm,Cloudy
Philippines,8,2,2010,600,27°C,0.0 mm,Clear
Philippines,8,2,2010,900,29°C,0.0 mm,Partly cloudy
Philippines,8,2,2010,1200,29°C,0.0 mm,Clear
Philippines,8,2,2010,1500,28°C,1.2 mm,Heavy rain at times
Philippines,8,2,2010,1800,26°C,0.3 mm,Patchy rain possible
Philippines,8,3,2010,600,27°C,0.2 mm,Patchy rain possible
Philippines,8,3,2010,900,29°C,0.5 mm,Moderate rain at times
Philippines,8,3,2010,1200,29°C,1.1 mm,Heavy rain at times
Philippines,8,3,2010,1500,27°C,0.1 mm,Patchy rain possible
Philippines,8,3,2010,1800,24°C,2.0 mm,Moderate or heavy rain shower
Philippines,8,4,2010,600,27°C,0.7 mm,Moderate rain at times
Philippines,8,4,2010,900,29°C,0.0 mm,Partly cloudy
Philippines,8,4,2010,1200,30°C,0.0 mm,Partly cloudy
Philippines,8,4,2010,1500,26°C,1.7 mm,Moderate or heavy rain shower
Philippines,8,4,2010,1800,24°C,0.7 mm,Moderate rain at times
Philippines,8,5,2010,600,27°C,0.6 mm,Moderate rain at times
Philippines,8,5,2010,900,29°C,0.1 mm,Patchy rain possible
Philippines,8,5,2010,1200,29°C,0.2 mm,Patchy rain possible
Philippines,8,5,2010,1500,28°C,2.1 mm,Moderate or heavy rain shower
Philippines,8,5,2010,1800,25°C,0.8 mm,Moderate rain at times
Philippines,8,6,2010,600,27°C,0.3 mm,Patchy rain possible
Philippines,8,6,2010,900,29°C,0.0 mm,Partly cloudy
Philippines,8,6,2010,1200,30°C,1.2 mm,Heavy rain at times
Philippines,8,6,2010,1500,28°C,0.0 mm,Partly cloudy
Philippines,8,6,2010,1800,26°C,0.2 mm,Patchy rain possible
Philippines,8,7,2010,600,27°C,0.3 mm,Patchy rain possible
Philippines,8,7,2010,900,28°C,1.6 mm,Moderate or heavy rain shower
Philippines,8,7,2010,1200,27°C,0.6 mm,Moderate rain at times
Philippines,8,7,2010,1500,27°C,0.2 mm,Patchy rain possible
Philippines,8,7,2010,1800,25°C,0.3 mm,Patchy rain possible
Philippines,8,8,2010,600,27°C,2.6 mm,Moderate or heavy rain shower
Philippines,8,8,2010,900,28°C,1.5 mm,Moderate or heavy rain shower
Philippines,8,8,2010,1200,27°C,1.1 mm,Heavy rain at times
Philippines,8,8,2010,1500,27°C,0.3 mm,Patchy rain possible
Philippines,8,8,2010,1800,26°C,0.3 mm,Patchy rain possible
Philippines,8,9,2010,600,27°C,0.1 mm,Patchy rain possible
Philippines,8,9,2010,900,30°C,0.2 mm,Patchy rain possible
Philippines,8,9,2010,1200,30°C,0.0 mm,Partly cloudy
Philippines,8,9,2010,1500,28°C,0.0 mm,Clear
Philippines,8,9,2010,1800,27°C,0.1 mm,Patchy rain possible
Philippines,8,10,2010,600,27°C,0.0 mm,Clear
Philippines,8,10,2010,900,29°C,0.0 mm,Clear
Philippines,8,10,2010,1200,30°C,1.6 mm,Moderate or heavy rain shower
Philippines,8,10,2010,1500,30°C,0.1 mm,Patchy rain possible
Philippines,8,10,2010,1800,26°C,0.0 mm,Clear
Philippines,8,11,2010,600,27°C,0.0 mm,Clear
Philippines,8,11,2010,900,30°C,0.0 mm,Clear
Philippines,8,11,2010,1200,31°C,0.0 mm,Partly cloudy
Philippines,8,11,2010,1500,28°C,1.5 mm,Moderate or heavy rain shower
Philippines,8,11,2010,1800,25°C,0.3 mm,Patchy rain possible
Philippines,8,12,2010,600,26°C,0.0 mm,Partly cloudy
Philippines,8,12,2010,900,29°C,0.0 mm,Partly cloudy
Philippines,8,12,2010,1200,30°C,0.0 mm,Cloudy
Philippines,8,12,2010,1500,28°C,0.2 mm,Patchy rain possible
Philippines,8,12,2010,1800,26°C,0.4 mm,Patchy rain possible
Philippines,8,13,2010,600,27°C,0.5 mm,Moderate rain at times
Philippines,8,13,2010,900,29°C,0.0 mm,Clear
Philippines,8,13,2010,1200,30°C,0.0 mm,Partly cloudy
Philippines,8,13,2010,1500,28°C,1.3 mm,Heavy rain at times
Philippines,8,13,2010,1800,26°C,0.0 mm,Partly cloudy
Philippines,8,14,2010,600,27°C,0.0 mm,Partly cloudy
Philippines,8,14,2010,900,30°C,0.0 mm,Clear
Philippines,8,14,2010,1200,30°C,0.0 mm,Partly cloudy
Philippines,8,14,2010,1500,28°C,0.0 mm,Partly cloudy
Philippines,8,14,2010,1800,27°C,1.0 mm,Heavy rain at times
Philippines,8,15,2010,600,27°C,0.0 mm,Clear
Philippines,8,15,2010,900,30°C,0.4 mm,Patchy rain possible
Philippines,8,15,2010,1200,32°C,0.0 mm,Clear
Philippines,8,15,2010,1500,31°C,0.4 mm,Patchy rain possible
Philippines,8,15,2010,1800,26°C,0.8 mm,Patchy rain possible
Philippines,8,16,2010,600,27°C,0.0 mm,Clear
Philippines,8,16,2010,900,30°C,0.0 mm,Partly cloudy
Philippines,8,16,2010,1200,31°C,0.0 mm,Clear
Philippines,8,16,2010,1500,29°C,1.1 mm,Heavy rain at times
Philippines,8,16,2010,1800,27°C,1.3 mm,Heavy rain at times
Philippines,8,17,2010,600,27°C,0.0 mm,Partly cloudy
Philippines,8,17,2010,900,30°C,0.3 mm,Patchy rain possible
Philippines,8,17,2010,1200,30°C,1.6 mm,Moderate or heavy rain shower
Philippines,8,17,2010,1500,27°C,1.7 mm,Moderate or heavy rain shower
Philippines,8,17,2010,1800,26°C,0.0 mm,Partly cloudy
Philippines,8,18,2010,600,26°C,0.0 mm,Partly cloudy
Philippines,8,18,2010,900,28°C,0.3 mm,Patchy rain possible
Philippines,8,18,2010,1200,28°C,0.0 mm,Partly cloudy
Philippines,8,18,2010,1500,28°C,1.2 mm,Heavy rain at times
Philippines,8,18,2010,1800,25°C,0.2 mm,Patchy rain possible
Philippines,8,19,2010,600,27°C,0.2 mm,Patchy rain possible
Philippines,8,19,2010,900,28°C,0.0 mm,Partly cloudy
Philippines,8,19,2010,1200,31°C,0.0 mm,Clear
Philippines,8,19,2010,1500,29°C,1.6 mm,Moderate or heavy rain shower
Philippines,8,19,2010,1800,26°C,0.2 mm,Patchy rain possible
Philippines,8,20,2010,600,26°C,0.0 mm,Partly cloudy
Philippines,8,20,2010,900,30°C,0.0 mm,Cloudy
Philippines,8,20,2010,1200,31°C,0.0 mm,Cloudy
Philippines,8,20,2010,1500,28°C,1.8 mm,Moderate or heavy rain shower
Philippines,8,20,2010,1800,25°C,1.2 mm,Heavy rain at times
Philippines,8,21,2010,600,27°C,0.5 mm,Moderate rain at times
Philippines,8,21,2010,900,28°C,0.6 mm,Moderate rain at times
Philippines,8,21,2010,1200,28°C,3.5 mm,Moderate or heavy rain shower
Philippines,8,21,2010,1500,28°C,0.1 mm,Patchy rain possible
Philippines,8,21,2010,1800,26°C,0.0 mm,Partly cloudy
Philippines,8,22,2010,600,27°C,0.0 mm,Partly cloudy
Philippines,8,22,2010,900,30°C,0.0 mm,Partly cloudy
Philippines,8,22,2010,1200,31°C,0.1 mm,Patchy rain possible
Philippines,8,22,2010,1500,28°C,0.0 mm,Cloudy
Philippines,8,22,2010,1800,25°C,1.0 mm,Heavy rain at times
Philippines,8,23,2010,600,27°C,0.0 mm,Partly cloudy
Philippines,8,23,2010,900,30°C,0.0 mm,Partly cloudy
Philippines,8,23,2010,1200,30°C,0.0 mm,Partly cloudy
Philippines,8,23,2010,1500,27°C,2.8 mm,Moderate or heavy rain shower
Philippines,8,23,2010,1800,26°C,0.0 mm,Partly cloudy
Philippines,8,24,2010,600,27°C,0.0 mm,Partly cloudy
Philippines,8,24,2010,900,29°C,0.0 mm,Partly cloudy
Philippines,8,24,2010,1200,29°C,0.0 mm,Partly cloudy
Philippines,8,24,2010,1500,28°C,0.3 mm,Patchy rain possible
Philippines,8,24,2010,1800,25°C,0.2 mm,Patchy rain possible
Philippines,8,25,2010,600,28°C,0.0 mm,Partly cloudy
Philippines,8,25,2010,900,29°C,0.0 mm,Clear
Philippines,8,25,2010,1200,30°C,0.0 mm,Partly cloudy
Philippines,8,25,2010,1500,26°C,3.1 mm,Moderate or heavy rain shower
Philippines,8,25,2010,1800,24°C,1.8 mm,Moderate or heavy rain shower
Philippines,8,26,2010,600,26°C,3.0 mm,Moderate or heavy rain shower
Philippines,8,26,2010,900,27°C,0.9 mm,Moderate rain at times
Philippines,8,26,2010,1200,27°C,1.2 mm,Heavy rain at times
Philippines,8,26,2010,1500,27°C,0.4 mm,Patchy rain possible
Philippines,8,26,2010,1800,25°C,1.5 mm,Moderate or heavy rain shower
Philippines,8,27,2010,600,26°C,0.4 mm,Patchy rain possible
Philippines,8,27,2010,900,29°C,0.1 mm,Patchy rain possible
Philippines,8,27,2010,1200,29°C,0.2 mm,Patchy rain possible
Philippines,8,27,2010,1500,28°C,0.5 mm,Moderate rain at times
Philippines,8,27,2010,1800,26°C,0.4 mm,Patchy rain possible
Philippines,8,28,2010,600,26°C,0.0 mm,Clear
Philippines,8,28,2010,900,30°C,0.2 mm,Patchy rain possible
Philippines,8,28,2010,1200,31°C,0.0 mm,Partly cloudy
Philippines,8,28,2010,1500,28°C,0.0 mm,Partly cloudy
Philippines,8,28,2010,1800,26°C,0.0 mm,Partly cloudy
Philippines,8,29,2010,600,27°C,0.0 mm,Clear
Philippines,8,29,2010,900,29°C,0.1 mm,Patchy rain possible
Philippines,8,29,2010,1200,29°C,0.0 mm,Clear
Philippines,8,29,2010,1500,29°C,0.3 mm,Patchy rain possible
Philippines,8,29,2010,1800,25°C,0.0 mm,Clear
Philippines,8,30,2010,600,27°C,0.0 mm,Clear
Philippines,8,30,2010,900,30°C,0.0 mm,Clear
Philippines,8,30,2010,1200,30°C,0.0 mm,Partly cloudy
Philippines,8,30,2010,1500,29°C,0.0 mm,Clear
Philippines,8,30,2010,1800,26°C,0.2 mm,Patchy rain possible
Philippines,8,31,2010,600,27°C,0.0 mm,Clear
Philippines,8,31,2010,900,29°C,0.0 mm,Clear
Philippines,8,31,2010,1200,30°C,0.5 mm,Moderate rain at times
Philippines,8,31,2010,1500,29°C,0.3 mm,Patchy rain possible
Philippines,8,31,2010,1800,26°C,0.2 mm,Patchy rain possible
Philippines,9,1,2010,600,27°C,0.0 mm,Partly cloudy
Philippines,9,1,2010,900,30°C,0.4 mm,Patchy rain possible
Philippines,9,1,2010,1200,30°C,0.0 mm,Partly cloudy
Philippines,9,1,2010,1500,28°C,0.0 mm,Partly cloudy
Philippines,9,1,2010,1800,26°C,1.1 mm,Heavy rain at times
Philippines,9,2,2010,600,27°C,0.0 mm,Partly cloudy
Philippines,9,2,2010,900,29°C,0.0 mm,Partly cloudy
Philippines,9,2,2010,1200,29°C,0.8 mm,Moderate rain at times
Philippines,9,2,2010,1500,28°C,0.2 mm,Patchy rain possible
Philippines,9,2,2010,1800,25°C,0.0 mm,Cloudy
Philippines,9,3,2010,600,26°C,0.5 mm,Moderate rain at times
Philippines,9,3,2010,900,26°C,1.0 mm,Heavy rain at times
Philippines,9,3,2010,1200,27°C,0.4 mm,Patchy rain possible
Philippines,9,3,2010,1500,27°C,0.8 mm,Moderate rain at times
Philippines,9,3,2010,1800,25°C,0.2 mm,Patchy rain possible
Philippines,9,4,2010,600,26°C,0.0 mm,Partly cloudy
Philippines,9,4,2010,900,30°C,0.0 mm,Partly cloudy
Philippines,9,4,2010,1200,31°C,0.0 mm,Partly cloudy
Philippines,9,4,2010,1500,30°C,0.0 mm,Partly cloudy
Philippines,9,4,2010,1800,26°C,0.0 mm,Clear
Philippines,9,5,2010,600,27°C,0.0 mm,Clear
Philippines,9,5,2010,900,31°C,0.0 mm,Clear
Philippines,9,5,2010,1200,32°C,0.0 mm,Partly cloudy
Philippines,9,5,2010,1500,30°C,0.0 mm,Clear
Philippines,9,5,2010,1800,26°C,0.0 mm,Clear
Philippines,9,6,2010,600,27°C,0.0 mm,Clear
Philippines,9,6,2010,900,31°C,0.0 mm,Clear
Philippines,9,6,2010,1200,31°C,0.0 mm,Partly cloudy
Philippines,9,6,2010,1500,29°C,0.0 mm,Clear
Philippines,9,6,2010,1800,26°C,0.0 mm,Clear
Philippines,9,7,2010,600,27°C,0.0 mm,Partly cloudy
Philippines,9,7,2010,900,30°C,0.0 mm,Partly cloudy
Philippines,9,7,2010,1200,30°C,0.1 mm,Patchy rain possible
Philippines,9,7,2010,1500,28°C,3.3 mm,Moderate or heavy rain shower
Philippines,9,7,2010,1800,26°C,0.6 mm,Moderate rain at times
Philippines,9,8,2010,600,27°C,0.2 mm,Patchy rain possible
Philippines,9,8,2010,900,29°C,0.5 mm,Moderate rain at times
Philippines,9,8,2010,1200,30°C,0.9 mm,Moderate rain at times
Philippines,9,8,2010,1500,28°C,0.0 mm,Partly cloudy
Philippines,9,8,2010,1800,25°C,0.6 mm,Moderate rain at times
Philippines,9,9,2010,600,27°C,0.0 mm,Partly cloudy
Philippines,9,9,2010,900,30°C,0.0 mm,Partly cloudy
Philippines,9,9,2010,1200,30°C,0.0 mm,Partly cloudy
Philippines,9,9,2010,1500,29°C,0.0 mm,Partly cloudy
Philippines,9,9,2010,1800,25°C,0.0 mm,Partly cloudy
Philippines,9,10,2010,600,27°C,0.0 mm,Partly cloudy
Philippines,9,10,2010,900,30°C,0.0 mm,Partly cloudy
Philippines,9,10,2010,1200,31°C,1.2 mm,Heavy rain at times
Philippines,9,10,2010,1500,29°C,1.6 mm,Moderate or heavy rain shower
Philippines,9,10,2010,1800,24°C,3.2 mm,Moderate or heavy rain shower
Philippines,9,11,2010,600,26°C,0.0 mm,Clear
Philippines,9,11,2010,900,29°C,0.0 mm,Clear
Philippines,9,11,2010,1200,30°C,1.4 mm,Heavy rain at times
Philippines,9,11,2010,1500,28°C,0.1 mm,Patchy rain possible
Philippines,9,11,2010,1800,24°C,0.0 mm,Clear
Philippines,9,12,2010,600,26°C,0.0 mm,Partly cloudy
Philippines,9,12,2010,900,28°C,0.0 mm,Partly cloudy
Philippines,9,12,2010,1200,31°C,0.0 mm,Partly cloudy
Philippines,9,12,2010,1500,28°C,0.2 mm,Patchy rain possible
Philippines,9,12,2010,1800,26°C,0.0 mm,Cloudy
Philippines,9,13,2010,600,26°C,0.0 mm,Partly cloudy
Philippines,9,13,2010,900,29°C,0.0 mm,Partly cloudy
Philippines,9,13,2010,1200,30°C,0.0 mm,Partly cloudy
Philippines,9,13,2010,1500,27°C,1.1 mm,Heavy rain at times
Philippines,9,13,2010,1800,26°C,0.0 mm,Partly cloudy
Philippines,9,14,2010,600,26°C,0.0 mm,Clear
Philippines,9,14,2010,900,29°C,0.0 mm,Partly cloudy
Philippines,9,14,2010,1200,30°C,0.0 mm,Clear
Philippines,9,14,2010,1500,28°C,0.0 mm,Clear
Philippines,9,14,2010,1800,25°C,0.1 mm,Patchy rain possible
Philippines,9,15,2010,600,26°C,0.0 mm,Clear
Philippines,9,15,2010,900,29°C,0.0 mm,Clear
Philippines,9,15,2010,1200,30°C,0.0 mm,Partly cloudy
Philippines,9,15,2010,1500,29°C,0.9 mm,Moderate rain at times
Philippines,9,15,2010,1800,25°C,0.6 mm,Moderate rain at times
Philippines,9,16,2010,600,26°C,0.0 mm,Clear
Philippines,9,16,2010,900,30°C,0.0 mm,Partly cloudy
Philippines,9,16,2010,1200,31°C,0.0 mm,Partly cloudy
Philippines,9,16,2010,1500,29°C,1.0 mm,Heavy rain at times
Philippines,9,16,2010,1800,25°C,1.6 mm,Moderate or heavy rain shower
Philippines,9,17,2010,600,27°C,0.0 mm,Clear
Philippines,9,17,2010,900,30°C,0.0 mm,Clear
Philippines,9,17,2010,1200,30°C,0.1 mm,Patchy rain possible
Philippines,9,17,2010,1500,28°C,2.3 mm,Moderate or heavy rain shower
Philippines,9,17,2010,1800,26°C,0.3 mm,Patchy rain possible
Philippines,9,18,2010,600,27°C,0.5 mm,Moderate rain at times
Philippines,9,18,2010,900,29°C,0.1 mm,Patchy rain possible
Philippines,9,18,2010,1200,30°C,1.0 mm,Heavy rain at times
Philippines,9,18,2010,1500,27°C,0.0 mm,Partly cloudy
Philippines,9,18,2010,1800,26°C,0.0 mm,Clear
Philippines,9,19,2010,600,27°C,0.0 mm,Clear
Philippines,9,19,2010,900,29°C,0.0 mm,Clear
Philippines,9,19,2010,1200,30°C,0.0 mm,Clear
Philippines,9,19,2010,1500,29°C,0.0 mm,Clear
Philippines,9,19,2010,1800,26°C,0.0 mm,Clear
Philippines,9,20,2010,600,27°C,0.0 mm,Clear
Philippines,9,20,2010,900,29°C,0.0 mm,Partly cloudy
Philippines,9,20,2010,1200,30°C,1.1 mm,Heavy rain at times
Philippines,9,20,2010,1500,28°C,0.2 mm,Patchy rain possible
Philippines,9,20,2010,1800,25°C,0.0 mm,Partly cloudy
Philippines,9,21,2010,600,26°C,0.0 mm,Cloudy
Philippines,9,21,2010,900,28°C,0.3 mm,Patchy rain possible
Philippines,9,21,2010,1200,30°C,0.0 mm,Partly cloudy
Philippines,9,21,2010,1500,28°C,2.5 mm,Moderate or heavy rain shower
Philippines,9,21,2010,1800,26°C,0.0 mm,Clear
Philippines,9,22,2010,600,26°C,0.0 mm,Partly cloudy
Philippines,9,22,2010,900,30°C,0.0 mm,Partly cloudy
Philippines,9,22,2010,1200,30°C,0.0 mm,Clear
